"","id","text","sentiment"
"1223",569928034171498496,"@united from MEX NRT (dates TBD) but I'm getting a 200 to 300 USD difference in my quotations through September when compared to MEX BKK","negative"
"1224",569928060587233280,"“@JetBlue: Our fleet's on fleek. http://t.co/Hez4jk4ZsK” ~huh?","neutral"
"1225",569928277613256704,"@united UA5396 can wait for me. I'm on the ground trying to get to the gate after we were moved to B. This is crap.","negative"
"1226",569928419435286528,"@united no chance I wait in ORD all afternoon for another flight after you screwed me. Hold 5396","negative"
"1227",569928501966450688,"@AmericanAir okay. I just sent it.","neutral"
"1228",569928540004753408,"@USAirways nice try at the gate making traveler after traveler put bags in the size guide because you oversold.  Sorry #minefits","negative"
"1229",569928552621182976,"@united we've been here since 3am and you've Cancelled Flightled our flight twice","negative"
"1230",569928724147077120,"@united thank you for listening to my compliant and doing the right thing. I appreciate you working with me","positive"
"1231",569928758024667136,"@united what gate is ua5396 leaving from?","neutral"
"1232",569928989231353856,"@JetBlue I love flying with u, but I have a question, why is one of ur planes called ny jets","positive"
"1233",569929075894194176,"“@JetBlue: Our fleet's on fleek. http://t.co/8o3SCR5EFW” smh yall expect me to trust a childish airline with my life? #Nah","negative"
"1234",569929134639611904,"@USAirways don't worry. Used own initiative and arriving much earlier than you planned for me","negative"
"1235",569929141962698752,"@AmericanAir HELP! Attempting to Cancelled Flight a flight but can't get thru 800 number. Call gets dropped when saying Agent. flight is 2/24.","negative"
"1236",569929187101966336,"@united that's brilliant Thankyou so much. Is it classed as part of carryon?","positive"
"1237",569929243146088448,"@VirginAmerica it was a disappointing experience which will be shared with every business traveler I meet. #neverflyvirgin","negative"
"1238",569929414491779072,":( RT @JetBlue: Our fleet's on fleek. http://t.co/ncguZDgDaQ","negative"
"1239",569929507945234432,"@JetBlue my family and I are excited to see you too😊😊","positive"
"1240",569929653730840576,"@united it was UA381 on 14 Feb. Point is, overselling flights= bad. Making people wait 1hr while you kick them off after boarding is worse","negative"
"1241",569929677214609408,"@AmericanAir in line at SFO. Customer service is rude, disorganized, and congested. Very dissapointing.","negative"
"1242",569929677571166208,"Do less please @JetBlue","negative"
"1243",569929944291127296,"@AmericanAir exceptional customer service from AA - my misplaced item was waiting for me at checkin followed by a smooth flight. Thank you!","positive"
"1244",569929945331449856,"@USAirways usually ""sorry"" doesn't involve moving people to middle seats and removing them from upgrade lists. Guess that's a club perk.","negative"
"1245",569929973156327424,"@SouthwestAir I regret not flying you this morning @VirginAmerica doesn't support business travelers. #neverflyvirginforbusiness","negative"
"1246",569930199036497920,"@USAirways Wow unbelievable how you treat your customers at Puerto Rico airport! 👍","positive"
"1247",569930252606164992,"delete your account @JetBlue","negative"
"1248",569930292024221696,"@USAirways your delayed flight out of Wilmington made me miss my flight out of Charlotte. Figure out how to take off and arrive on time.","negative"
"1249",569930403106172928,"@USAirways lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents. Thanks a lot Asha at DCA.","negative"
"1250",569930406591664128,"@AmericanAir DM sent","neutral"
"1251",569930522677399552,"RT @JetBlue: Our fleet's on fleek. http://t.co/826Pkiq5HI","neutral"
"1252",569930577643769856,"@united why do you guys split up the charges to credit cards? Making it unnecessarily more expensive for people to fly with you guys on pts","negative"
"1253",569930613962072064,"@AmericanAir how can I when system always hangs up on me?","negative"
"1254",569930630059974656,"@united thank you. Literally called for preboarding as I ran up.","positive"
"1255",569930733512491008,"@AmericanAir really","negative"
"1256",569930801577644032,"@SouthwestAir My bag was not shown LUV did not make it to PHL with me.","negative"
"1257",569930805688053760,"@AmericanAir  terrible response! How about someone picking up the phone and calling me...It is now 49 Hours with no luggage","negative"
"1258",569930942833258496,"@united Flight 211/ORD gate agent tried to prevent me from taking onboard a bag I've used for 15 years! Flight crew was more reasonable!","negative"
"1259",569931327253966848,"@AmericanAir served the nastiest food Ive ever seen yesterday.Rubber chicken in slime. The ENTIRE cabin sent their food back.FAs can confirm","negative"
"1260",569931363505315840,"@AmericanAir am on hold for the 2nd time today. Need help with confirming the new flights you arranged for me. Can you expedite this?","negative"
"1261",569931387073105920,"The saga of the @MelissaAFrancis bag delay w/ @United - will there be a reunion or will she be forced to go shopping? Stay tuned.","negative"
"1262",569931469990154240,"❤️❤️❤️“@JetBlue: Our fleet's on fleek. http://t.co/UHUmAskLdv”","neutral"
"1263",569931677868273664,"@AmericanAir @derekc21  Hello any one out there ? have you forgotten me ?  I need a  luggage # for BA.  Your dropping the ball here .","negative"
"1264",569931705022164992,"@SouthwestAir That does sound hopeful. It's a very thin device so I just hope the right person found it in time.","negative"
"1265",569931716049154048,"@united counter agents at RDU deserve a medal. #thankyou","positive"
"1266",569931753768382464,"Why @JetBlue let someone from black Twitter in their multimedia department?","negative"
"1267",569931787398303744,"@AmericanAir THANK YOU FOR ALL THE HELP!  :P You guys are the best.  #americanairlines #americanair","positive"
"1268",569932197735604224,"@SouthwestAir Thanks for the quick reply!  I travel a lot...but not that much, lol.","positive"
"1269",569932207311048704,"@USAirways when will FLT 445 get a gate at DEN? Over 20 minutes waiting with no information.","negative"
"1270",569932216966516736,"@AmericanAir I don't like making a scene but this hasn't been addressed properly. Please have them do that.","negative"
"1271",569932287380467712,"@USAirways now on hold with customer care.  Wonder if someone will pick up the phone before 5pm.","negative"
"1272",569932363641298944,"@AmericanAir why have I been on hold for almost 3 hours? This is ridiculous","negative"
"1273",569932669288652800,"@united great to hear Thankyou so much. Greatly appreciate your replies. Feel much more settled now.","positive"
"1274",569932678688055296,"can you not? RT @JetBlue Our fleet's on fleek. http://t.co/413GiAL0yl","negative"
"1275",569932833709527040,"@AmericanAir your team rebooked my Cancelled Flightled AA flight on a different airline. New airline has no such Flight Booking Problems. Flight is this evening.","negative"
"1276",569933008217755648,"@AmericanAir My pleasure, next AA flight - this Wednesday to Milan, Italy for @MIDOExhibition -- See you then! :)","positive"
"1277",569933275436707840,"@USAirways @AmericanAir - Can flight #415 get the paperwork inputted?? We should have taken off an hour .. #sittingontheplane #hungry","negative"
"1278",569933357515026432,"@united  18 flights so far this year. 13 delays including 2 Cancelled Flightations.  Late Flightst reason, crew needed mandatory sleep. IN MEXICO!","negative"
"1279",569933360564342784,"@VirginAmerica I have no interesting flying with you after this. I will Cancelled Flight my next four flights I planned.#neverflyvirginforbusiness","negative"
"1280",569933405506310144,"@VirginAmerica you're the best!! Whenever I (begrudgingly) use any other airline I'm delayed and Late Flight :(","negative"
"1281",569933565321990144,"@AmericanAir 4hrs Late Flightr i get a call back, and immediately disconnected","negative"
"1282",569933646385188864,"@AmericanAir no. Prebook flight for wife's 40th bday in NO. I recently have had surgery and can't travel. Won't let another go in my place","neutral"
"1283",569933724743274496,"@AmericanAir @USAirways you can help by now finding my baggage!!  Reply to me ASAP with who I can direct details to.","negative"
"1284",569933777931145216,"@VirginAmerica I've applied more then once to be a member of the #inflight crew team...Im 100% interested. #flightattendant #dreampath -G","positive"
"1285",569933816963342336,"@VirginAmerica why can't you supp the biz traveler like @SouthwestAir  and have customer service like @JetBlue #neverflyvirginforbusiness","negative"
"1286",569933879299186688,"@united Would be helpful if you could refresh boarding time info on boarding passes for delayed flights","negative"
"1287",569933882662916096,"@SouthwestAir understand the weather, these kids need to get home! Nice kids doing volunteer work from a RI high school, please help","neutral"
"1288",569933901944066048,"@AmericanAir just sad that even after spending so much on tickets all I wanted was for my wife to still go with her sister and no help","negative"
"1289",569934048346251264,"“@JetBlue: Our fleet's on fleek. http://t.co/RkwugmanM9” lmao you know a white person said this","neutral"
"1290",569934069712052224,"@united Definitely will!","neutral"
"1291",569934076641030144,"@AmericanAir been calling for over 24hrs now and getting no where but told to call back by the automated system is extremely frustrating","negative"
"1292",569934170819948544,"@AmericanAir you keep returning my call and hanging up when I answer? Help reFlight Booking Problems a flight!","negative"
"1293",569934205611872256,"@AmericanAir is that the ""record locator""?","neutral"
"1294",569934354241212416,"@AmericanAir There was no one from #AA at the #woase2015 event @HelsinkiAirport
Lots of info available of #winterops","negative"
